"discente";"ano_ingresso";"ultimo_periodo";"semestre";"semestre_dividido";"ch_cumprida";"ch_cumprida_dividida";"tempo_relativo";"status";"matricula";"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO";"INTRODUÇÃO À INFORMÁTICA";"FUNDAMENTOS DE MATEMÁTICA";"LÓGICA";"TEORIA GERAL DA ADMINISTRAÇÃO";"PROGRAMAÇÃO";"CÁLCULO DIFERENCIAL E INTEGRAL";"TEORIA GERAL DOS SISTEMAS";"PROGRAMAÇÃO ORIENTADA A OBJETOS I";"ESTRUTURA DE DADOS";"ÁLGEBRA LINEAR";"ORGANIZAÇÃO, SISTEMAS E MÉTODOS";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"PROGRAMAÇÃO WEB";"ARQUITETURA DE COMPUTADORES";"PROBABILIDADE E ESTATÍSTICA";"BANCO DE DADOS";"ENGENHARIA DE SOFTWARE I";"PROGRAMAÇÃO ORIENTADA A OBJETOS II";"SISTEMAS OPERACIONAIS";"PROJETO E ADMINISTRAÇÃO DE BANCO DE DADOS";"ENGENHARIA DE SOFTWARE II";"REDES DE COMPUTADORES";"EMPREENDEDORISMO EM INFORMÁTICA";"GESTÃO DE PROJETO DE SOFTWARE";"PROGRAMAÇÃO VISUAL";"MATEMÁTICA FINANCEIRA";"SISTEMAS DE APOIO À DECISÃO";"ÉTICA"
"52eec1d853524ca5b47a3e7cb7b2b392";2014;20152;4;0.5;930;0.5081967213114754;-0.5081967213114754;-1.0;13.0;2.0;1.0;1.0;1.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
"5338bfcc2950756e2c1fb6c65d200b75";2014;20171;7;0.875;2460;1.3442622950819672;-1.3442622950819672;-1.0;38.0;2.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
"534ec5251ba8e34cc41030179949d9d4";2022;20222;2;0.25;540;0.29508196721311475;-0.29508196721311475;-1.0;8.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5368c11bb15f6d3434aa6b62f55bd05e";2009;20102;4;0.5;900;0.4918032786885246;-0.4918032786885246;-1.0;13.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5375a6ef9b78418f0b7f9b1c3cf25178";2014;20141;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5381ea3ff2e86f3f9985da4580304d04";2021;20222;4;0.5;1170;0.639344262295082;-0.639344262295082;-1.0;18.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"54b52432d299f4c4b9ee6408d292ed82";2014;20141;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"551e1e2ed9eb3dc105b44ca247585c60";2022;20222;2;0.25;600;0.32786885245901637;-0.32786885245901637;-1.0;9.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"557ebe968238d15ff80a7dfc99dac005";2022;20222;2;0.25;540;0.29508196721311475;-0.29508196721311475;-1.0;8.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"567b630e07e88cc8d62f5f88837eb4c2";2010;20131;6;0.75;1560;0.8524590163934426;-0.8524590163934426;-1.0;25.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;0.0;1.0;1.0;2.0;0.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
"56e1f837b6ebe9a0853acc045502cf78";2020;20222;7;0.875;1710;0.9344262295081968;-0.9344262295081968;-1.0;27.0;1.0;3.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
"56fb9ee788a33f440d7822c53b76a7c8";2022;20222;2;0.25;540;0.29508196721311475;-0.29508196721311475;-1.0;8.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"58df26712e654a8943f754ec7b9bea15";2012;20152;8;1.0;2100;1.1475409836065573;-1.1475409836065573;-1.0;33.0;2.0;1.0;1.0;1.0;1.0;1.0;4.0;1.0;3.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0
"59b936d2d96ef59dabf50122abf3a95c";2018;20192;4;0.5;1020;0.5573770491803278;-0.5573770491803278;-1.0;15.0;2.0;3.0;2.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
"59d58e7c93eda504c0fedfa28a7cf83a";2012;20131;3;0.375;810;0.4426229508196721;-0.4426229508196721;-1.0;12.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5a0e2e39bb037758e69ff2553d3c314d";2011;20142;8;1.0;1740;0.9508196721311475;0.9508196721311475;1.0;28.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0
"5a5c935f3277d01599712eab4386662b";2015;20161;3;0.375;870;0.47540983606557374;-0.47540983606557374;-1.0;13.0;1.0;2.0;3.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5b037a5ac17c8a8f1542452075c09f54";2014;20141;1;0.125;420;0.22950819672131148;-0.22950819672131148;-1.0;6.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5b4f3665d5cb8f33dcfd625c6f9103c2";2014;20191;11;1.375;2820;1.540983606557377;1.540983606557377;1.0;43.0;3.0;3.0;5.0;3.0;1.0;2.0;0.0;2.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0
"5c45ddc19a01fdb92b3e70edfc9176de";2014;20141;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5c5feba552c9c6c6f4b37de94796371a";2022;20222;2;0.25;540;0.29508196721311475;-0.29508196721311475;-1.0;8.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5c6c57f75f09a590e9173e3614678b7f";2015;20182;8;1.0;1830;1.0;1.0;1.0;29.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
"5cd603d8e1eee747d2daf1eed8e9612e";2017;20191;5;0.625;1170;0.639344262295082;-0.639344262295082;-1.0;18.0;1.0;1.0;3.0;1.0;1.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
"5d049dad4865a7d7519961dbd4fc791e";2020;20206;2;0.25;480;0.26229508196721313;-0.26229508196721313;-1.0;7.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5d327e36217dcedad6ca3393bec3f9dc";2018;20181;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5d5a403e49326c5c79840bac7e0c877f";2013;20161;7;0.875;2250;1.2295081967213115;1.2295081967213115;1.0;36.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
"5d69f3168fb39b78611d51e710e8ad73";2014;20191;11;1.375;2940;1.6065573770491803;1.6065573770491803;1.0;45.0;1.0;2.0;3.0;1.0;1.0;4.0;3.0;2.0;1.0;3.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
"5e39d7b66de5b44d560ae785bce394de";2018;20181;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5e60af8d60ad3a979e56d89e11792937";2012;20162;10;1.25;2970;1.6229508196721312;-1.6229508196721312;-1.0;47.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;1.0;1.0;2.0;1.0;3.0;3.0;2.0;2.0;3.0;2.0;2.0;3.0;2.0;2.0;1.0;1.0;1.0;0.0
"5ee526993eebf33a2287ae292ec3827f";2011;20152;10;1.25;2700;1.4754098360655739;-1.4754098360655739;-1.0;43.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;3.0;2.0
"5f127e7d207e8f45118aa6032a171f8a";2015;20171;4;0.5;990;0.5409836065573771;-0.5409836065573771;-1.0;15.0;1.0;1.0;3.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
"5f2c25c7c7bf1f641cb533c38c2383bb";2021;20211;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"604fa68baa8e0de9b560a9ba00f2ff79";2022;20222;2;0.25;600;0.32786885245901637;-0.32786885245901637;-1.0;9.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"60622f25db6c35b1caa615174a95ae56";2021;20211;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"60effe07feb310ad950ee3d99645356c";2010;20142;10;1.25;2550;1.3934426229508197;-1.3934426229508197;-1.0;41.0;1.0;1.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;1.0;3.0;1.0;3.0;2.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;2.0;0.0
"6114e90096d9111e7acf86e4678304ca";2022;20222;2;0.25;540;0.29508196721311475;-0.29508196721311475;-1.0;8.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6222ee3e4fdf8189ad48aa6d53a59cd4";2016;20161;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"624308bd13a6f1e13198bc87794e5f75";2011;20142;8;1.0;1890;1.0327868852459017;1.0327868852459017;1.0;30.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0
"62725ca4ef5c36a521bc554b10ce6d84";2015;20182;8;1.0;1830;1.0;1.0;1.0;29.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
"6299352a781c2300d3d364ba24560ab5";2009;20142;12;1.5;2520;1.3770491803278688;-1.3770491803278688;-1.0;40.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;1.0;3.0;3.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0
"632529c51777226122a2d6aa9a16be94";2018;20206;3;0.375;180;0.09836065573770492;0.09836065573770492;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
"63515e7a9ae5d71bc586787f0fc0fbd5";2015;20182;8;1.0;1890;1.0327868852459017;-1.0327868852459017;-1.0;30.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
"648807250e716414c49c7a4cb58539dc";2011;20111;1;0.125;600;0.32786885245901637;-0.32786885245901637;-1.0;9.0;1.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"649e3d7fb603ffb38b8a3a716c165b6a";2018;20182;2;0.25;660;0.36065573770491804;-0.36065573770491804;-1.0;10.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"651043fd3ebf3e304f47ca14e67cb80e";2021;20222;4;0.5;1230;0.6721311475409836;-0.6721311475409836;-1.0;19.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
"660b8281f9f98f76e1f5428df4c9f698";2010;20161;13;1.625;2610;1.4262295081967213;-1.4262295081967213;-1.0;41.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;1.0;4.0;3.0;1.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;0.0
"664c32a27cf3b55d6f51ea107723ff37";2017;20206;7;0.875;1170;0.639344262295082;-0.639344262295082;-1.0;18.0;2.0;1.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0
"6718eafaba1f999b9a0cf49ffae6aa05";2017;20181;2;0.25;450;0.2459016393442623;-0.2459016393442623;-1.0;7.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
"673e37b49f1dfc67166e3c0333692792";2013;20131;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"675a5a935acba4806e6b99066c0d7ff2";2021;20212;2;0.25;600;0.32786885245901637;-0.32786885245901637;-1.0;9.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
"67d0188ae2144db4fc6b95149527bb09";2021;20221;3;0.375;810;0.4426229508196721;-0.4426229508196721;-1.0;12.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
"6a19ca8eefd10330258b3ef3ccb981b4";2014;20141;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6b6b7ab596fcf5922cdec961141cbbe3";2009;20092;2;0.25;480;0.26229508196721313;-0.26229508196721313;-1.0;7.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6b9ac547b413c1c5304fb05fe7ee2d66";2010;20152;12;1.5;3090;1.6885245901639345;1.6885245901639345;1.0;48.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;5.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;2.0
"6bb1a074c0d6f09c8024c84ae3a3fc6e";2019;20206;4;0.5;990;0.5409836065573771;-0.5409836065573771;-1.0;15.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6beeb7570a8f12abbdb5c5c190a13c2d";2013;20151;5;0.625;1710;0.9344262295081968;-0.9344262295081968;-1.0;26.0;1.0;1.0;3.0;3.0;1.0;2.0;0.0;1.0;4.0;2.0;0.0;1.0;1.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6bfe4a8a494f0bf63bf376cbc35ccfe5";2010;20122;6;0.75;1410;0.7704918032786885;-0.7704918032786885;-1.0;21.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;3.0;1.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
"6c228548eabb10a31f3984bf46424b53";2022;20221;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6c2756f415eb0461900fb37888df5c1f";2018;20181;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6c87dae0bbd90f462ae3e3c3b2576c35";2009;20131;9;1.125;1860;1.0163934426229508;-1.0163934426229508;-1.0;29.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;2.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
"6ca5aa911bd7e5008f394610622edb1a";2014;20161;5;0.625;2010;1.098360655737705;-1.098360655737705;-1.0;30.0;3.0;8.0;5.0;3.0;1.0;4.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6cc6489f959b751303dd4d700107ab21";2018;20212;8;1.0;1710;0.9344262295081968;-0.9344262295081968;-1.0;27.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
"6d0b6da96c066e2fe4e3ec4d1df988f2";2011;20161;11;1.375;3000;1.639344262295082;-1.639344262295082;-1.0;47.0;2.0;4.0;3.0;3.0;1.0;1.0;1.0;1.0;4.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1.0;3.0;2.0;1.0;3.0;2.0;0.0;0.0;1.0;0.0;1.0
"6d29002538cae3b511208d8152ce62d1";2020;20206;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6d4945deb6fce4048ec3bed86c465993";2018;20222;9;1.125;1620;0.8852459016393442;-0.8852459016393442;-1.0;25.0;1.0;2.0;1.0;3.0;1.0;3.0;0.0;1.0;2.0;0.0;2.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
"6d710922d70ecfb798b27db65e48f006";2021;20222;4;0.5;810;0.4426229508196721;-0.4426229508196721;-1.0;12.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6d9459b73138c0d964938f2709957dac";2012;20121;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6db8fcc722f5577cd39a1f0ba1cf99f8";2014;20141;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6e1eb42d788d8ac16958f50ccdb3a632";2015;20151;1;0.125;330;0.18032786885245902;-0.18032786885245902;-1.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6e5a56568170a053a571ff000c0add4c";2010;20161;13;1.625;2790;1.5245901639344261;-1.5245901639344261;-1.0;45.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;8.0;1.0;2.0;1.0;2.0;0.0;1.0;1.0;0.0;1.0;4.0;3.0;1.0;4.0;1.0
"6e87a51c141f12a520636915b9a58ef2";2012;20141;5;0.625;1320;0.7213114754098361;-0.7213114754098361;-1.0;20.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
"6f36ca6d994a46809f918687dbb2d1bf";2011;20152;9;1.125;2280;1.2459016393442623;1.2459016393442623;1.0;36.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0
"6f56adf33e054354261e6368513551fc";2022;20222;2;0.25;600;0.32786885245901637;-0.32786885245901637;-1.0;9.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
